Mar 26 13:59:35.630 INFO Ballot Leader Election componentMar 26 13:59:38.217 DEBG Newly elected leader: Ballot { n: 0, priority: 0, pid: 4 }
Mar 26 13:59:39.497 DEBG Newly elected leader: Ballot { n: 0, priority: 0, pid: 5 }
Mar 26 13:59:39.503 DEBG Handling promise from 4 in Prepare phase
Mar 26 13:59:40.827 DEBG Newly elected leader: Ballot { n: 1, priority: 0, pid: 4 }
Mar 26 16:09:04.694 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:06.006 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:07.325 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:08.646 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:09.967 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:11.284 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:12.603 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:13.928 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:15.241 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:16.571 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:17.897 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:19.198 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:20.516 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:21.826 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:23.143 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:24.496 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:25.871 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:27.274 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:28.591 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:29.902 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:31.307 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:32.632 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:33.940 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:35.244 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:36.561 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:37.871 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:39.296 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:40.611 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:41.924 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:43.226 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:44.529 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:45.823 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:47.225 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:48.553 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:49.869 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:51.181 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:52.474 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:53.792 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:55.100 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:56.415 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:57.765 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:09:59.063 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:00.361 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:01.671 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:02.983 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:04.288 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:05.596 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:06.892 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:08.188 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:09.494 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:10.782 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:12.084 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:13.402 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:14.700 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:15.999 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:17.317 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:18.624 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:19.925 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:21.238 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:22.556 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:23.866 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:25.159 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:26.474 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:27.791 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:29.089 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:30.387 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:31.692 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:32.992 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:34.302 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:35.602 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:36.899 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:38.214 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:39.517 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:40.825 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:42.132 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:43.429 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:44.730 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:46.037 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:47.336 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:48.624 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:49.909 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:51.207 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:52.496 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:53.798 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:55.103 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:56.383 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:57.689 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:10:58.994 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:00.304 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:01.602 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:02.897 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:04.209 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:05.519 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:06.814 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:08.126 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:09.450 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:10.829 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:12.129 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:13.429 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:14.741 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:16.054 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:17.366 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:18.673 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:19.987 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:21.288 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:22.596 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:23.924 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:25.236 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:26.549 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:27.841 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:29.144 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:30.453 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:31.770 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:33.078 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:34.493 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:35.807 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:37.150 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:38.485 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:39.809 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:41.144 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:42.458 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:43.764 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:45.075 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:46.376 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:47.673 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:49.022 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:50.521 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:51.892 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:53.291 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:54.702 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:56.070 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:57.400 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:11:58.722 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:00.028 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:01.390 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:02.706 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:04.054 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:05.397 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:06.781 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:08.347 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:09.687 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:11.012 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:12.333 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:13.640 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:14.945 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:16.314 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:17.679 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:18.992 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:20.304 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:21.612 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:22.924 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:24.232 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:25.536 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:26.834 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:28.130 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:29.421 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:30.730 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:32.028 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:33.332 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:34.623 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:35.922 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:37.216 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:38.528 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:39.827 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:41.151 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:42.459 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:43.765 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:45.069 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:46.372 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:47.682 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:48.979 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:50.279 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:51.584 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:52.875 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:54.178 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:55.498 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:56.783 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:58.085 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:12:59.410 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:00.717 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:02.009 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:03.316 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:04.612 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:05.928 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:07.216 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:08.517 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:09.810 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:11.118 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:12.406 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:13.706 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:15.017 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:16.319 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:17.621 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:18.936 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:20.241 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:21.551 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:22.867 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:24.167 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:25.462 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:26.769 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:28.084 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:29.375 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:30.681 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:31.992 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:33.291 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:34.592 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:35.902 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:37.211 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:38.526 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:39.834 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:41.137 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:42.478 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:43.786 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:45.088 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:46.394 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:47.701 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:49.013 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:50.332 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:51.634 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:52.944 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:54.257 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:55.556 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:56.868 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:58.167 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:13:59.474 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:14:00.788 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:14:02.087 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:14:03.400 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:14:04.708 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:14:06.015 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:14:07.325 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:14:08.614 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
Mar 26 16:14:09.903 DEBG Received a majority of heartbeats [(Ballot { n: 1, priority: 0, pid: 4 }, true)]
